algorithm,primal_lb,gap_pct,instance,status,time_elapsed,rnd_seed,num_items,num_classes,optimal
mckp,1005013.0,0.0,tlimrt_1000_20,feasible,54.159116417,tlimrt,1000,20,True
mckp,974433.0,0.0,rsdfsz_600_20,feasible,62.843867921,rsdfsz,600,20,True
mckp,1016240.0,0.0,ywwuga_800_100,feasible,127.75978145,ywwuga,800,100,True
mckp,601948.0,0.0,poemju_1200_20,feasible,54.176914173,poemju,1200,20,True
compact,1016638.0,9.836333251036011e-05,vrugan_1200_100,feasible,0.2479569911956787,vrugan,1200,100,True
compact,1004879.0,9.951436987500996e-05,civduw_600_100,feasible,0.2178878784179687,civduw,600,100,True
mckp,1005231.0,0.0,silrvd_800_100,feasible,164.87280768300002,silrvd,800,100,True
compact,1010458.0,9.896492584063282e-05,zxbagu_1000_100,feasible,3549.10910487175,zxbagu,1000,100,True
mckp,1014967.0,0.0,xhzalx_800_100,feasible,153.081624517,xhzalx,800,100,True
mckp,501757.0,0.0,dylnbi_800_20,feasible,54.241254839,dylnbi,800,20,True
mckp,505391.0,0.0,wrqgon_600_20,feasible,76.28755392000001,wrqgon,600,20,True
mckp,992513.0,0.0,rmjplb_1200_20,feasible,49.058762725,rmjplb,1200,20,True
compact,1002446.0,6.109357015478792e-05,wgsute_400_20,feasible,0.2713649272918701,wgsute,400,20,True
mckp,999456.0,0.0,igytrr_1000_20,feasible,47.869324966,igytrr,1000,20,True
mckp,1004976.0,0.0,xfrwam_1200_20,feasible,87.302803709,xfrwam,1200,20,True
compact,1004818.0,9.95204111387225e-05,ybuqfw_800_20,feasible,0.0826799869537353,ybuqfw,800,20,True
compact,1011169.0,9.889533906266996e-05,srzwhr_800_100,feasible,0.0236299037933349,srzwhr,800,100,True
mckp,1005924.0,0.0,utioaa_1000_100,feasible,216.998793012,utioaa,1000,100,True
mckp,977748.0,0.0,iqgjzz_800_100,feasible,310.159365452,iqgjzz,800,100,True
compact,604830.0,0.0,ptggck_1200_20,feasible,0.0058960914611816,ptggck,1200,20,True
mckp,1008302.0,0.0,yguthi_600_100,feasible,175.420297478,yguthi,600,100,True
mckp,1004603.0,0.0,stsueb_600_100,feasible,177.641518506,stsueb,600,100,True
compact,1004129.0,9.958869867447442e-05,zdimbt_600_100,feasible,0.0921649932861328,zdimbt,600,100,True
compact,1001400.0,6.616265384162573e-05,npjcdt_600_20,feasible,0.1167800426483154,npjcdt,600,20,True
compact,501854.0,0.0,egdkwq_1200_20,feasible,0.0206799507141113,egdkwq,1200,20,True
compact,1002961.0,9.970467475338048e-05,uhiihi_1000_20,feasible,0.339224100112915,uhiihi,1000,20,True
mckp,1004075.0,0.0,sgxciy_400_20,feasible,72.459538517,sgxciy,400,20,True
compact,1003091.0,9.984972739093875e-05,osrgbg_800_20,feasible,0.9078009128570556,osrgbg,800,20,True
compact,1006603.0,9.93439326686562e-05,zdcakg_600_100,feasible,0.095884084701538,zdcakg,600,100,True
mckp,1002807.0,0.0,bqdnza_600_20,feasible,62.696335748,bqdnza,600,20,True
compact,1011279.0,9.888458191598766e-05,baxzkg_400_100,feasible,0.1078839302062988,baxzkg,400,100,True
mckp,1001607.0,0.0,pmxwqo_1200_20,feasible,120.884758402,pmxwqo,1200,20,True
mckp,1001449.0,0.0,lfbugg_600_20,feasible,89.256970369,lfbugg,600,20,True
mckp,504537.0,0.0,amxurf_800_20,feasible,46.87026052,amxurf,800,20,True
compact,1011499.0,9.886307464162137e-05,bsasdx_1000_100,feasible,0.0849239826202392,bsasdx,1000,100,True
compact,1013422.0,9.86754790447819e-05,gyqmrc_800_100,feasible,0.2299139499664306,gyqmrc,800,100,True
compact,977527.0,0.0,smozjo_1200_100,feasible,0.1024889945983886,smozjo,1200,100,True
compact,511733.0,0.0,bfsmkt_1000_20,feasible,0.0176529884338378,bfsmkt,1000,20,True
compact,999484.0,0.4498804448592917,rybpee_1000_20,feasible,3600.000692129135,rybpee,1000,20,False
mckp,990678.0,0.0,onwvvy_1200_20,feasible,49.597438021,onwvvy,1200,20,True
compact,1001283.0,9.899504798899014e-05,wxbhxi_400_20,feasible,1.6332228183746338,wxbhxi,400,20,True
compact,1009952.0,0.0,txjmso_1000_100,feasible,3.114145040512085,txjmso,1000,100,True
mckp,992304.0,0.0,ztyvif_600_20,feasible,63.866884429,ztyvif,600,20,True
compact,503645.0,0.0,xhiphl_1200_20,feasible,0.0174019336700439,xhiphl,1200,20,True
mckp,1011602.0,0.0,rkrzzr_1000_100,feasible,230.879239562,rkrzzr,1000,100,True
compact,974731.0,0.0,xpmdnv_1200_20,feasible,0.0511479377746582,xpmdnv,1200,20,True
mckp,517025.0,0.0,qnxutb_1200_100,feasible,310.13783953,qnxutb,1200,100,True
mckp,999458.0,0.0,qzqpzu_1200_20,feasible,53.029103679,qzqpzu,1200,20,True
mckp,1001496.0,0.0,gemdtb_1000_20,feasible,50.558293785,gemdtb,1000,20,True
compact,605418.0,0.0,rycuel_800_20,feasible,0.0092201232910156,rycuel,800,20,True
mckp,985013.0,0.0,grmwbo_600_100,feasible,222.900490017,grmwbo,600,100,True
mckp,601759.0,0.0,kmolad_400_20,feasible,62.46847805,kmolad,400,20,True
compact,501672.0,0.0,rryksq_800_20,feasible,0.0020780563354492,rryksq,800,20,True
compact,1005295.0,9.947318998583502e-05,xbjtlp_800_100,feasible,0.7739951610565186,xbjtlp,800,100,True
mckp,1003909.0,0.0,nwbrhh_1000_20,feasible,48.779047294,nwbrhh,1000,20,True
compact,507520.0,0.0,rzuqhw_1200_100,feasible,0.0589461326599121,rzuqhw,1200,100,True
compact,1009491.0,9.905972508945093e-05,nxshyg_600_100,feasible,0.1318368911743164,nxshyg,600,100,True
mckp,605035.0,0.0,qecovn_1000_20,feasible,39.216084564,qecovn,1000,20,True
mckp,1009680.0,0.0,ftkvtc_1200_100,feasible,333.482676314,ftkvtc,1200,100,True
mckp,1004652.0,0.0,oinasv_1000_20,feasible,108.247387384,oinasv,1000,20,True
compact,1008141.0,9.919237567723596e-05,phjbpe_600_100,feasible,4.258002042770386,phjbpe,600,100,True
compact,1008803.0,9.912728339697305e-05,wkjjan_400_100,feasible,0.0795190334320068,wkjjan,400,100,True
mckp,1011404.0,0.0,jsared_600_100,feasible,187.462984338,jsared,600,100,True
mckp,999978.0,0.0,vemhyg_600_20,feasible,73.38402733,vemhyg,600,20,True
mckp,995142.0,0.0,kzqcxb_1000_100,feasible,315.382333489,kzqcxb,1000,100,True
mckp,1004344.0,0.0,tbkjvd_800_20,feasible,48.11220938,tbkjvd,800,20,True
compact,1001868.0,0.0896745220206717,beujxd_600_20,feasible,3600.000499010086,beujxd,600,20,False
mckp,1001269.0,0.0,kbjpjw_400_20,feasible,85.010332685,kbjpjw,400,20,True
mckp,1003790.0,0.0,hltzid_600_20,feasible,67.556094682,hltzid,600,20,True
mckp,605492.0,0.0,rndvoe_600_20,feasible,68.967227626,rndvoe,600,20,True
compact,502390.0,0.0,dtraps_400_20,feasible,0.0012581348419189,dtraps,400,20,True
compact,1001595.0,9.984065431571212e-05,balgcx_800_20,feasible,0.276630163192749,balgcx,800,20,True
compact,999214.0,0.3981286191379985,aaapdx_1200_20,feasible,3600.0006029605865,aaapdx,1200,20,False
compact,980464.0,0.0,ywpoyn_600_100,feasible,1.1095030307769775,ywpoyn,600,100,True
mckp,1004149.0,0.0,ettlse_400_20,feasible,80.354202789,ettlse,400,20,True
compact,1001467.0,2.299247165295065e-05,krcbly_600_20,feasible,0.5541501045227051,krcbly,600,20,True
mckp,1014010.0,0.0,aecqce_600_100,feasible,127.586454513,aecqce,600,100,True
mckp,1003972.0,0.0,qmkxsl_1200_20,feasible,59.054463888,qmkxsl,1200,20,True
mckp,999993.0,0.0,uvdvpt_600_20,feasible,66.524319605,uvdvpt,600,20,True
compact,1002975.0,0.0,fubxzd_600_20,feasible,0.560460090637207,fubxzd,600,20,True
compact,605103.0,0.0,vfbwop_400_20,feasible,0.0110900402069091,vfbwop,400,20,True
compact,995142.0,0.0,kzqcxb_1000_100,feasible,0.0206668376922607,kzqcxb,1000,100,True
compact,1001631.0,9.983706592005998e-05,ithndx_1200_20,feasible,9.770447015762327,ithndx,1200,20,True
compact,1001607.0,9.983945815129272e-05,qdubne_1200_20,feasible,0.4967398643493652,qdubne,1200,20,True
compact,1001580.0,9.98421495615432e-05,fljehc_1000_20,feasible,0.3034489154815674,fljehc,1000,20,True
compact,1005002.0,8.929684678375159e-05,pwnprv_1200_20,feasible,0.0374159812927246,pwnprv,1200,20,True
mckp,505721.0,0.0,xslvjr_1000_20,feasible,44.76497591,xslvjr,1000,20,True
mckp,1004129.0,0.0,zdimbt_600_100,feasible,167.470568352,zdimbt,600,100,True
mckp,1007984.0,0.0,wusbve_1000_100,feasible,273.915435748,wusbve,1000,100,True
compact,620480.0,0.0,nngesz_1200_100,feasible,0.003566026687622,nngesz,1200,100,True
compact,1007496.0,0.0,cjupel_1000_100,feasible,0.0689129829406738,cjupel,1000,100,True
mckp,992564.0,0.0,cmidff_1000_20,feasible,49.204931341,cmidff,1000,20,True
mckp,1018404.0,0.0,hpjbth_1200_100,feasible,282.721384397,hpjbth,1200,100,True
mckp,1003702.0,0.0,vslfiq_400_20,feasible,72.757872194,vslfiq,400,20,True
mckp,972751.0,0.0,laniha_600_20,feasible,64.69964728699999,laniha,600,20,True
mckp,1000101.0,0.0,fvlzfw_600_20,feasible,82.331428198,fvlzfw,600,20,True
compact,1009696.0,9.90396128739612e-05,spugme_800_100,feasible,0.0675981044769287,spugme,800,100,True
compact,1013894.0,9.862954250686707e-05,wsprhf_600_100,feasible,0.1507689952850341,wsprhf,600,100,True
mckp,994344.0,0.0,hdpeqt_1000_20,feasible,44.591434398,hdpeqt,1000,20,True
compact,1005279.0,9.947477319751712e-05,xznmnn_800_100,feasible,0.2313969135284423,xznmnn,800,100,True
compact,1009616.0,9.904746057168211e-05,qzefmx_600_100,feasible,0.4120290279388428,qzefmx,600,100,True
compact,1004088.0,7.69298798654328e-05,iqypjp_400_20,feasible,0.1756868362426757,iqypjp,400,20,True
compact,1017257.0,0.0032069333545165,hwdtfk_1200_100,feasible,3600.000801086426,hwdtfk,1200,100,False
mckp,992276.0,0.0,dneule_1200_100,feasible,329.464319329,dneule,1200,100,True
mckp,1019233.0,0.0,brkrbt_1200_100,feasible,204.740612727,brkrbt,1200,100,True
compact,601588.0,0.0,nzuzde_800_20,feasible,0.0212221145629882,nzuzde,800,20,True
mckp,1001397.0,0.0,qcxcgy_600_20,feasible,69.085564928,qcxcgy,600,20,True
mckp,992616.0,0.0,frxfab_1200_20,feasible,49.546518809,frxfab,1200,20,True
mckp,1007860.0,0.0,vrblrj_1000_100,feasible,316.660454064,vrblrj,1000,100,True
compact,501932.0,0.0,atkedw_600_20,feasible,0.0145900249481201,atkedw,600,20,True
mckp,503519.0,0.0,btqpnv_800_20,feasible,47.024098561,btqpnv,800,20,True
mckp,1001292.0,0.0,lwhsup_400_20,feasible,72.01179897600001,lwhsup,400,20,True
mckp,1003951.0,0.0,bumkjf_800_20,feasible,49.601719201,bumkjf,800,20,True
compact,1000007.0,0.1465917623714786,ukesml_800_20,feasible,3600.000623941421,ukesml,800,20,False
compact,1009208.0,9.908750318318604e-05,lwuusf_600_100,feasible,0.1657328605651855,lwuusf,600,100,True
mckp,986820.0,0.0,jouwni_1200_100,feasible,312.77496020700005,jouwni,1200,100,True
mckp,505648.0,0.0,ngjgoz_1000_20,feasible,51.429560889,ngjgoz,1000,20,True
mckp,1004631.0,0.0,jzmdxt_600_100,feasible,119.96339223,jzmdxt,600,100,True
mckp,1008111.0,0.0,ktareo_1000_100,feasible,291.332655336,ktareo,1000,100,True
compact,1011526.0,9.886043575702873e-05,gdudgz_1200_100,feasible,2.558336019515991,gdudgz,1200,100,True
compact,970858.0,0.0,hedztj_1000_20,feasible,0.0612740516662597,hedztj,1000,20,True
mckp,1004354.0,0.0,pzgrsj_400_20,feasible,78.894459399,pzgrsj,400,20,True
mckp,1003179.0,0.0,rfeals_1200_20,feasible,59.989377361,rfeals,1200,20,True
mckp,1015679.0,0.0,tsirig_800_100,feasible,198.218056661,tsirig,800,100,True
mckp,980269.0,0.0,fulsni_1200_100,feasible,301.15930461600004,fulsni,1200,100,True
compact,990659.0,0.0,qrgrzv_1000_20,feasible,1.8363301753997805,qrgrzv,1000,20,True
mckp,501777.0,0.0,bgomcl_600_20,feasible,69.176996303,bgomcl,600,20,True
mckp,1006139.0,0.0,ewqgzc_1000_100,feasible,167.19616418799998,ewqgzc,1000,100,True
compact,503424.0,0.0,nqhfua_400_20,feasible,0.0103940963745117,nqhfua,400,20,True
compact,1005485.0,9.945439319891078e-05,eynxil_1200_100,feasible,1.529101848602295,eynxil,1200,100,True
mckp,1001503.0,0.0,nntwqf_600_20,feasible,91.601493232,nntwqf,600,20,True
mckp,1003426.0,0.0,oizgbh_1000_20,feasible,110.336251543,oizgbh,1000,20,True
mckp,1008669.0,0.0,gqlheb_400_100,feasible,108.057009566,gqlheb,400,100,True
mckp,1001482.0,0.0,hazcvu_600_20,feasible,83.44692182300001,hazcvu,600,20,True
mckp,503295.0,0.0,mwnudg_400_20,feasible,69.26485500300001,mwnudg,400,20,True
compact,1003905.0,0.0682600617838626,zfvbvm_1200_20,feasible,3600.000997066498,zfvbvm,1200,20,False
mckp,972701.0,0.0,hxfkyd_1200_20,feasible,51.865351158,hxfkyd,1200,20,True
compact,1004928.0,8.955759134158283e-05,phyhil_1200_20,feasible,0.6258499622344971,phyhil,1200,20,True
compact,1003597.0,9.964148991927048e-05,obnwmh_400_100,feasible,0.040665864944458,obnwmh,400,100,True
mckp,506417.0,0.0,gtaudz_600_20,feasible,74.953716603,gtaudz,600,20,True
compact,502876.0,0.0,mgudqu_1000_20,feasible,0.0048930644989013,mgudqu,1000,20,True
mckp,504966.0,0.0,wvmqgu_400_20,feasible,70.40104382099999,wvmqgu,400,20,True
mckp,1001311.0,0.0,smfqxv_800_20,feasible,44.519179483,smfqxv,800,20,True
mckp,1001806.0,0.0,hphlqj_400_20,feasible,62.540905202,hphlqj,400,20,True
compact,1014825.0,9.853905989795294e-05,pkfqiu_600_100,feasible,0.1427469253540039,pkfqiu,600,100,True
compact,993248.0004540838,3.333335146982109e-09,ybgezg_1000_100,feasible,2.303932905197144,ybgezg,1000,100,True
compact,1004528.0,0.0349816449600776,hydzuy_600_100,feasible,3600.0004620552063,hydzuy,600,100,False
mckp,1004243.0,0.0,qtyihh_600_100,feasible,115.809897456,qtyihh,600,100,True
compact,1002096.0,0.1005411621972086,uzouan_800_20,feasible,3600.000643968582,uzouan,800,20,False
compact,995107.0,0.0,rlmchf_1200_100,feasible,0.0270640850067138,rlmchf,1200,100,True
mckp,1004613.0,0.0,qyrzfb_800_20,feasible,104.131038063,qyrzfb,800,20,True
mckp,1016638.0,0.0,vrugan_1200_100,feasible,318.472562086,vrugan,1200,100,True
mckp,970825.0,0.0,jtdsaz_600_20,feasible,73.66300604300001,jtdsaz,600,20,True
compact,974686.0,0.0,upabtn_800_20,feasible,0.0703790187835693,upabtn,800,20,True
mckp,1003296.0,0.0,jozrdn_1200_20,feasible,93.39709869,jozrdn,1200,20,True
mckp,974419.0,0.0,rmyrle_800_20,feasible,54.066481046,rmyrle,800,20,True
mckp,1003492.0,0.0,jqdchg_400_100,feasible,93.232097747,jqdchg,400,100,True
compact,1011713.0,9.884216290374552e-05,nfczml_1200_100,feasible,119.96853685379028,nfczml,1200,100,True
compact,972473.0,1.456983796371994,hjizoi_400_20,feasible,3600.0003340244293,hjizoi,400,20,False
mckp,1006142.0,0.0,lnvvvn_1200_100,feasible,185.524586141,lnvvvn,1200,100,True
compact,1003152.0,0.0620233269897015,cetiod_1000_20,feasible,3600.0008330345154,cetiod,1000,20,False
mckp,1002975.0,0.0,fubxzd_600_20,feasible,103.887783753,fubxzd,600,20,True
compact,1010967.0,9.891509919206148e-05,dhtkop_800_100,feasible,0.1558499336242675,dhtkop,800,100,True
compact,1004097.0,9.95918725064685e-05,dzeeyi_600_100,feasible,3.563178062438965,dzeeyi,600,100,True
mckp,1005541.0,0.0,gnonob_800_100,feasible,167.67296589,gnonob,800,100,True
mckp,1003898.0,0.0,uqhbcl_1200_20,feasible,65.032347962,uqhbcl,1200,20,True
mckp,502009.0,0.0,ipoczq_800_20,feasible,48.462934878,ipoczq,800,20,True
compact,999339.0,0.4088092232070344,htxuqu_600_20,feasible,3600.0004489421844,htxuqu,600,20,False
mckp,1003100.0,0.0,rwfbur_800_20,feasible,47.975469426,rwfbur,800,20,True
mckp,1018244.0,0.0,krfsgx_1000_100,feasible,202.690003319,krfsgx,1000,100,True
compact,1003832.0,0.0812621678457592,inmnaf_800_20,feasible,3600.000522851944,inmnaf,800,20,False
compact,606730.0,0.0,tcxmrv_1200_100,feasible,0.0024960041046142,tcxmrv,1200,100,True
mckp,1003130.0,0.0,xnxlww_800_20,feasible,48.964246177,xnxlww,800,20,True
mckp,1005039.0,0.0,nlhnpt_1000_100,feasible,280.503511388,nlhnpt,1000,100,True
compact,997555.0,0.5200809501864975,reyjmx_1200_20,feasible,3600.000867843628,reyjmx,1200,20,False
mckp,1010394.0,0.0,gnpsfe_400_100,feasible,76.879947909,gnpsfe,400,100,True
mckp,982845.0,0.0,qrjxex_600_100,feasible,203.833795106,qrjxex,600,100,True
mckp,1012192.0,0.0,gyhfha_1000_100,feasible,200.780720675,gyhfha,1000,100,True
mckp,1012178.0,0.0,cnfyzz_1200_100,feasible,220.842638468,cnfyzz,1200,100,True
mckp,997503.0,0.0,gyllhi_600_20,feasible,72.823893168,gyllhi,600,20,True
mckp,1003288.0,0.0,njotae_1000_20,feasible,49.687062252,njotae,1000,20,True
compact,1004568.0,9.12852350057516e-05,szpqiy_800_20,feasible,0.4278459548950195,szpqiy,800,20,True
compact,1010517.0,0.0,fojior_1000_100,feasible,49.87655997276306,fojior,1000,100,True
mckp,1011119.0,0.0,ngazba_600_100,feasible,192.18250988000003,ngazba,600,100,True
compact,1004320.0,0.0,okwdtc_400_20,feasible,0.0726330280303955,okwdtc,400,20,True
compact,1001364.0,0.0,lqzhrq_1200_20,feasible,0.5066349506378174,lqzhrq,1200,20,True
compact,1006460.0,0.0,oqkhys_1000_100,feasible,1.7828030586242676,oqkhys,1000,100,True
mckp,511747.0,0.0,riusku_400_20,feasible,71.202896181,riusku,400,20,True
compact,601892.0,0.0,ftdhdh_800_20,feasible,0.0306339263916015,ftdhdh,800,20,True
mckp,1000202.0,0.0,uujgzr_1200_20,feasible,74.806330675,uujgzr,1200,20,True
mckp,1003878.0,0.0,ovuwtu_600_100,feasible,161.02739065100002,ovuwtu,600,100,True
compact,1010400.0,9.897060671951038e-05,ucayrz_800_100,feasible,2227.8505687713623,ucayrz,800,100,True
mckp,995601.0,0.0,ptowet_600_20,feasible,73.740931917,ptowet,600,20,True
compact,502807.0,0.0,jvkpts_600_20,feasible,0.0363440513610839,jvkpts,600,20,True
mckp,503400.0,0.0,emqvyo_400_20,feasible,66.25706101,emqvyo,400,20,True
compact,1004967.0,9.70062626239412e-05,tgvide_1000_20,feasible,0.2732357978820801,tgvide,1000,20,True
compact,992629.0,0.0,vocxic_1000_20,feasible,1.785214900970459,vocxic,1000,20,True
mckp,1002025.0,0.0,pwbrid_600_20,feasible,74.799640053,pwbrid,600,20,True
mckp,503613.0,0.0,nbjhfl_600_20,feasible,65.917829565,nbjhfl,600,20,True
mckp,1010428.0,0.0,atprvu_1200_100,feasible,256.883306101,atprvu,1200,100,True
compact,501949.0,0.0,nemvnd_1000_20,feasible,0.0233941078186035,nemvnd,1000,20,True
compact,993657.0,0.0,hswpva_1200_100,feasible,0.5037469863891602,hswpva,1200,100,True
compact,1005731.0,9.943006685677697e-05,yijroj_1200_100,feasible,8.066560983657837,yijroj,1200,100,True
compact,992304.0,0.0,ztyvif_600_20,feasible,2.3226749897003174,ztyvif,600,20,True
mckp,1009616.0,0.0,qzefmx_600_100,feasible,105.239757227,qzefmx,600,100,True
mckp,1000559.0,0.0,ehpjjv_400_20,feasible,74.37171590300001,ehpjjv,400,20,True
compact,1004727.0,9.952942487917128e-05,vmmlaw_1000_20,feasible,0.2199470996856689,vmmlaw,1000,20,True
compact,1004613.0,7.403820908576418e-05,qyrzfb_800_20,feasible,0.155606985092163,qyrzfb,800,20,True
mckp,1003865.0,0.0,lsxeme_1000_20,feasible,52.522370561,lsxeme,1000,20,True
compact,601685.0,0.0,rfbtwm_400_20,feasible,0.0123929977416992,rfbtwm,400,20,True
mckp,1004323.0,0.0,dytlyd_400_20,feasible,70.851108778,dytlyd,400,20,True
mckp,1002871.0,0.0,xvzjqj_400_20,feasible,63.051499828,xvzjqj,400,20,True
mckp,1004170.0,0.0,hmqlnu_400_20,feasible,79.093787032,hmqlnu,400,20,True
mckp,1003215.0,0.0,ysjgbu_400_100,feasible,81.63665851,ysjgbu,400,100,True
mckp,1008231.0,0.0,vsmetv_600_100,feasible,154.533292065,vsmetv,600,100,True
compact,1002409.0,0.0,gniiqg_600_100,feasible,0.0182459354400634,gniiqg,600,100,True
mckp,1002727.0,0.0,owcqwv_400_20,feasible,62.965278291,owcqwv,400,20,True
mckp,995683.0,0.0,aqxycd_1200_20,feasible,47.652336279,aqxycd,1200,20,True
compact,1008669.0,9.91404522787433e-05,gqlheb_400_100,feasible,0.0684349536895752,gqlheb,400,100,True
compact,1001379.0,9.986219017755498e-05,cwqsry_400_20,feasible,0.2722949981689453,cwqsry,400,20,True
compact,1015806.0,9.844389731513958e-05,dxsfpd_800_100,feasible,0.1596660614013672,dxsfpd,800,100,True
compact,1012702.0,9.874563420864754e-05,ecogaf_1200_100,feasible,0.2929770946502685,ecogaf,1200,100,True
mckp,974300.0,0.0,tgkamg_400_20,feasible,70.379804859,tgkamg,400,20,True
compact,1001630.0,9.99225154527206e-05,oibttc_1200_20,feasible,631.3444650173187,oibttc,1200,20,True
compact,970832.0,0.0,oikwxr_600_20,feasible,0.0375068187713623,oikwxr,600,20,True
mckp,1003176.0,0.0,whesxa_1000_20,feasible,50.78125096,whesxa,1000,20,True
mckp,1015897.0,0.0,doamno_800_100,feasible,159.773068308,doamno,800,100,True
mckp,1006289.0,0.0,vcorgf_400_100,feasible,105.050671029,vcorgf,400,100,True
mckp,506760.0,0.0,usilpx_1000_20,feasible,43.348841271,usilpx,1000,20,True
mckp,506626.0,0.0,etvpgy_1200_20,feasible,45.756313144,etvpgy,1200,20,True
mckp,1006078.0,0.0,iogsau_1000_100,feasible,136.52412322799998,iogsau,1000,100,True
compact,1001599.0,5.130561897326021e-05,jgnhhq_800_20,feasible,0.2347650527954101,jgnhhq,800,20,True
mckp,1004533.0,0.0,jemqot_1200_100,feasible,315.639490938,jemqot,1200,100,True
mckp,1006333.0,0.0,cpiyah_800_100,feasible,277.291675438,cpiyah,800,100,True
compact,1004936.0,0.0,pivycj_1000_20,feasible,0.1052620410919189,pivycj,1000,20,True
mckp,1015343.0,0.0,gabwlj_800_100,feasible,125.070505556,gabwlj,800,100,True
compact,1006302.0,9.93736478973033e-05,vojtzx_1200_100,feasible,2.45269513130188,vojtzx,1200,100,True
compact,1009141.0,9.909408190324056e-05,ackksz_800_100,feasible,1214.5049359798431,ackksz,800,100,True
mckp,1001638.0,0.0,pzejcg_1200_20,feasible,136.086246309,pzejcg,1200,20,True
compact,1001617.0,9.983846136950414e-05,wfjvob_1000_20,feasible,0.4776430130004883,wfjvob,1000,20,True
mckp,1011418.0,0.0,pcbbea_1200_100,feasible,227.248904377,pcbbea,1200,100,True
compact,1005591.0,0.0017607586528757,simgrq_1200_100,feasible,3600.0008878707886,simgrq,1200,100,False
mckp,974558.0,0.0,twobxp_600_20,feasible,76.339705228,twobxp,600,20,True
mckp,1003620.0,0.0,zaswqf_1000_100,feasible,281.555009989,zaswqf,1000,100,True
compact,1005534.0,0.0044666876843844,bghwrj_1000_100,feasible,3600.00074505806,bghwrj,1000,100,False
compact,517736.0,0.0,mohyfk_1200_100,feasible,0.002573013305664,mohyfk,1200,100,True
compact,1004756.0,8.889680550725673e-05,cekvqr_1000_20,feasible,0.6782119274139404,cekvqr,1000,20,True
compact,1015224.0,9.850033243862198e-05,nkkjzs_1000_100,feasible,0.1086089611053466,nkkjzs,1000,100,True
compact,1005043.0,7.795233867428282e-05,aysbjk_1200_20,feasible,0.2593929767608642,aysbjk,1200,20,True
mckp,1005163.0,0.0,excuvj_800_100,feasible,113.597363105,excuvj,800,100,True
compact,1015476.0,9.847588867103834e-05,uxctvt_800_100,feasible,0.6701071262359619,uxctvt,800,100,True
compact,995686.0,0.2830211354495489,orhpoo_1000_100,feasible,3600.000615119934,orhpoo,1000,100,False
mckp,981862.0,0.0,yukjky_800_100,feasible,314.408753788,yukjky,800,100,True
compact,1004095.0,7.519510485954646e-05,nckmex_400_20,feasible,0.181229829788208,nckmex,400,20,True
compact,1011251.0,9.888731987674684e-05,qfqtxr_800_100,feasible,0.1113660335540771,qfqtxr,800,100,True
mckp,1007023.0,0.0,ymwikh_400_100,feasible,65.75446962,ymwikh,400,100,True
compact,1003440.0,7.920392945688279e-05,trkxdj_1200_20,feasible,0.1182332038879394,trkxdj,1200,20,True
compact,504836.0,0.0,rfcyyk_1200_20,feasible,0.0070149898529052,rfcyyk,1200,20,True
mckp,604830.0,0.0,ptggck_1200_20,feasible,42.251410094,ptggck,1200,20,True
mckp,1014085.0,0.0,iuxvan_800_100,feasible,219.266679406,iuxvan,800,100,True
mckp,1009671.0,0.0,ftrcca_1000_100,feasible,280.228294786,ftrcca,1000,100,True
compact,1010428.0,9.896786414483352e-05,atprvu_1200_100,feasible,5.44952392578125,atprvu,1200,100,True
compact,517025.0,0.0,qnxutb_1200_100,feasible,0.0615589618682861,qnxutb,1200,100,True
mckp,1005221.0,0.0,junvxu_1000_100,feasible,235.833330738,junvxu,1000,100,True
compact,1004076.0,9.959395544365622e-05,hmwtuj_1000_100,feasible,5.172758102416992,hmwtuj,1000,100,True
mckp,1001609.0,0.0,avvxqx_1200_20,feasible,54.477278522,avvxqx,1200,20,True
mckp,1003886.0,0.0,yghakh_800_20,feasible,52.40902243,yghakh,800,20,True
compact,1002957.0,8.562187054274989e-05,tnojls_600_20,feasible,0.0906310081481933,tnojls,600,20,True
compact,1001247.0,8.211173506877641e-05,nzqamt_400_20,feasible,0.08439302444458,nzqamt,400,20,True
compact,1000201.0,0.1420385458127847,dzpxxv_1200_20,feasible,3600.0008771419525,dzpxxv,1200,20,False
mckp,974692.0,0.0,cuzltb_1000_20,feasible,47.144748534,cuzltb,1000,20,True
mckp,990543.0,0.0,ccjtxc_800_20,feasible,48.142128351,ccjtxc,800,20,True
mckp,997240.0,0.0,bcssux_400_20,feasible,68.823877422,bcssux,400,20,True
compact,1003211.0,8.733243116621187e-05,vflwfv_1000_20,feasible,1.1475059986114502,vflwfv,1000,20,True
compact,974432.0,0.0,bggfql_800_20,feasible,0.316810131072998,bggfql,800,20,True
compact,1001309.0,9.34403401998082e-05,gbsrhz_400_20,feasible,0.5116159915924072,gbsrhz,400,20,True
mckp,1005559.0,0.0,ksvfrr_600_100,feasible,237.722599607,ksvfrr,600,100,True
compact,511827.0,0.0,ckgbnr_800_20,feasible,0.0048689842224121,ckgbnr,800,20,True
compact,1003052.0,9.797072723164964e-05,mitazd_600_20,feasible,0.6966650485992432,mitazd,600,20,True
mckp,972646.0,0.0,dmpzcd_1000_20,feasible,47.69750491,dmpzcd,1000,20,True
compact,1004886.0,0.0,rcbeud_1000_20,feasible,0.3153948783874511,rcbeud,1000,20,True
compact,1002145.0,0.1070243396184349,bfzjji_1200_20,feasible,3600.000810146332,bfzjji,1200,20,False
mckp,1002100.0,0.0,uzouan_800_20,feasible,53.669390705,uzouan,800,20,True
